ID	GeneSymbol	mRNA_Accession	adj.P.Val	P.Value	t	B	logFC	Gene.title
10514896	Tceanc2	NM_025617	0.4573686	2.85E-01	-1.16	-6.66302	-2.60E-01	transcription elongation factor A (SII) N-terminal and central domain containing 2
10343253		0	0.45739013	2.85E-01	1.16	-6.66312	4.53E-01	
10603794		ENSMUST00000083134	0.45739013	2.85E-01	-1.16	-6.66317	-1.67E-01	
10423030	Prlr	NM_001253782	0.45739013	2.85E-01	-1.16	-6.66317	-1.67E-01	prolactin receptor
10512847	Alg2	NM_019998	0.45753386	2.86E-01	1.16	-6.66347	1.43E-01	"asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)"
10451918	Ubxn6	NM_024432	0.45753597	2.86E-01	-1.16	-6.66351	-1.47E-01	UBX domain protein 6
10386236	Hist3h2bb-ps	NM_206882	0.45756795	2.86E-01	1.16	-6.66361	2.57E-01	"histone cluster 3, H2bb, pseudogene"
10601266	8030474K03Rik	XM_006528366	0.45765305	2.86E-01	-1.16	-6.6638	-1.97E-01	RIKEN cDNA 8030474K03 gene
10608407	Srsy	ENSMUST00000177676	0.45769563	2.86E-01	-1.16	-6.66392	-1.13E-01	"serine-rich, secreted, Y-linked"
10362271		GENSCAN00000031929	0.45771313	2.86E-01	-1.16	-6.66398	-1.63E-01	
10511727		XM_006538390	0.45778478	2.86E-01	-1.16	-6.66415	-1.40E-01	
10409376	Hk3	NM_001033245	0.45779259	2.86E-01	1.16	-6.66424	1.97E-01	hexokinase 3
10606513	Chm	NM_018818	0.45779259	2.86E-01	-1.16	-6.66427	-1.83E-01	choroidermia (RAB escort protein 1)
10484832	Olfr1246	NM_146792	0.45779259	2.86E-01	-1.16	-6.66428	-1.33E-01	olfactory receptor 1246
10440141	Olfr177///Olfr176	NM_146996	0.45779994	2.86E-01	1.16	-6.66433	1.10E-01	olfactory receptor 177///olfactory receptor 176
10339760		0	0.45784094	2.86E-01	-1.16	-6.66447	-2.20E-01	
10341734		0	0.45784094	2.86E-01	-1.16	-6.66448	-2.70E-01	
10535902		ENSMUST00000082770	0.45789379	2.86E-01	-1.16	-6.66461	-2.73E-01	
10339920		0	0.45789688	2.86E-01	-1.16	-6.66465	-3.43E-01	
10338264		0	0.45790864	2.86E-01	-1.16	-6.66474	-1.1	
10494174	Sema6c	NM_001272024	0.45790864	2.86E-01	-1.16	-6.66475	-1.60E-01	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C"
10604861		10604861	0.45802372	2.86E-01	-1.16	-6.665	-2.47E-01	
10422962	Nadk2	NM_001040395	0.45805324	2.86E-01	-1.16	-6.6651	-1.47E-01	"NAD kinase 2, mitochondrial"
10468795	Rab11fip2	NM_001033172	0.45805324	2.86E-01	-1.16	-6.66512	-2.60E-01	RAB11 family interacting protein 2 (class I)
10407124	Pde4d	NM_011056	0.45809744	2.86E-01	1.16	-6.66524	3.70E-01	"phosphodiesterase 4D, cAMP specific"
10398332	Mir673	NR_030438	0.45810793	2.86E-01	-1.16	-6.66541	-1.60E-01	microRNA 673
10445407	Tcte1	NM_013688	0.45810793	2.86E-01	-1.16	-6.66546	-1.57E-01	t-complex-associated testis expressed 1
10492231	Med12l	NM_177855	0.45810793	2.86E-01	-1.16	-6.66546	-1.57E-01	mediator complex subunit 12-like
10376416	Olfr312	NM_001011819	0.45810793	2.86E-01	-1.16	-6.66546	-1.57E-01	olfactory receptor 312
10453231	Slc8a1	NM_001112798	0.45810793	2.86E-01	-1.16	-6.66547	-1.63E-01	"solute carrier family 8 (sodium/calcium exchanger), member 1"
10600857	Heph	NM_001159628	0.45810793	2.86E-01	-1.16	-6.66548	-1.27E-01	hephaestin
10591947	Acad8	NM_025862	0.45811717	2.86E-01	-1.16	-6.66554	-1.93E-01	"acyl-Coenzyme A dehydrogenase family, member 8"
10407141	Actbl2	NM_175497	0.45813971	2.86E-01	-1.16	-6.66564	-2.93E-01	"actin, beta-like 2"
10583676	Carm1	NM_021531	0.45813971	2.86E-01	1.16	-6.66565	1.37E-01	coactivator-associated arginine methyltransferase 1
10602178		ENSMUST00000121341	0.45818672	2.86E-01	-1.16	-6.66578	-1.20E-01	
10407120	Rps3a1	ENSMUST00000074680	0.45819498	2.86E-01	1.16	-6.66589	1.40E-01	ribosomal protein S3A1
10533633	Diablo	NM_023232	0.45819498	2.86E-01	-1.16	-6.66589	-1.40E-01	"diablo, IAP-binding mitochondrial protein"
10433702	Mpv17l	NM_001289561	0.45819498	2.86E-01	-1.16	-6.6659	-1.23E-01	"Mpv17 transgene, kidney disease mutant-like"
10516950	Xkr8	NM_201368	0.45828759	2.87E-01	-1.16	-6.66611	-1.63E-01	X-linked Kx blood group related 8
10606315	Taf9b	NM_001001176	0.4583455	2.87E-01	1.16	-6.66625	3.07E-01	TATA-box binding protein associated factor 9B
10540265	Mitf	NM_001113198	0.45834929	2.87E-01	1.16	-6.66629	1.93E-01	microphthalmia-associated transcription factor
10427280	Hoxc10	NM_010462	0.45838238	2.87E-01	-1.16	-6.66645	-1.93E-01	homeobox C10
10370920	Btbd2	NM_145361	0.45838238	2.87E-01	1.16	-6.66649	2.33E-01	BTB (POZ) domain containing 2
10420666	Mir16-1	NR_029734	0.45838238	2.87E-01	1.16	-6.66654	1.87E-01	microRNA 16-1
10407286	BC067074	XR_395598	0.45838238	2.87E-01	-1.16	-6.66654	-1.27E-01	cDNA sequence BC067074
10484785	Olfr1220	NM_146900	0.45838238	2.87E-01	-1.16	-6.66654	-1.27E-01	olfactory receptor 1220
10561345	Zfp780b	NM_001081021	0.4583899	2.87E-01	-1.16	-6.66659	-2.87E-01	zinc finger protein 780B
10385824	Gm9837	ENSMUST00000057722	0.45846679	2.87E-01	-1.16	-6.66678	-1.43E-01	predicted gene 9837
10344268		0	0.45846679	2.87E-01	1.16	-6.66681	2.70E-01	
10341340		0	0.45854628	2.87E-01	-1.16	-6.66699	-3.17E-01	
10565900	D630004N19Rik	ENSMUST00000064334	0.45857886	2.87E-01	1.16	-6.66714	1.33E-01	RIKEN cDNA D630004N19 gene
10544442	Olfr455	NM_001081301	0.45857886	2.87E-01	-1.16	-6.66716	-2.10E-01	olfactory receptor 455
10607600		ENSMUST00000118775	0.45857886	2.87E-01	-1.16	-6.66717	-1.63E-01	
10490970		ENSMUST00000082660	0.45857886	2.87E-01	-1.16	-6.66719	-3.53E-01	
10480139	C1ql3	NM_153155	0.45860206	2.87E-01	1.16	-6.66727	1.77E-01	C1q-like 3
10471360	Golga2	NM_001080968	0.45876374	2.87E-01	1.16	-6.6676	1.43E-01	"golgi autoantigen, golgin subfamily a, 2"
10380208		ENSMUST00000156462	0.45883231	2.87E-01	-1.16	-6.6678	-1.63E-01	
10582006	Gm10620	ENSMUST00000098379	0.45883231	2.87E-01	-1.16	-6.6678	-1.93E-01	predicted gene 10620
10339699		0	0.45890304	2.87E-01	-1.16	-6.66797	-6.10E-01	
10344478		0	0.45894721	2.87E-01	-1.16	-6.66808	-5.40E-01	
10555875	Olfr653	NM_147074	0.45911812	2.87E-01	-1.16	-6.66843	-1.63E-01	olfactory receptor 653
10339723		0	0.45918892	2.87E-01	-1.16	-6.66859	-3.50E-01	
10548041	Gm10415	NR_045480	0.45923471	2.87E-01	-1.16	-6.66871	-1.60E-01	predicted gene 10415
10516022		ENSMUST00000157543	0.45928374	2.87E-01	-1.15	-6.66884	-2.53E-01	
10392930	Atp5h	NM_027862	0.45929187	2.87E-01	-1.15	-6.66889	-1.80E-01	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D"
10590269	Mobp	NM_001039364	0.45931392	2.87E-01	-1.15	-6.66897	-1.37E-01	myelin-associated oligodendrocytic basic protein
10369661	Ccar1	NM_026201	0.45932301	2.88E-01	1.15	-6.66903	2.00E-01	cell division cycle and apoptosis regulator 1
10338642		0	0.45932301	2.88E-01	1.15	-6.66906	1.63E-01	
10338862		0	0.45954442	2.88E-01	-1.15	-6.6695	-2.93E-01	
10390956	Krtap4-16	NM_001013823	0.45955696	2.88E-01	-1.15	-6.66956	-2.77E-01	keratin associated protein 4-16
10576844	Prr36	NM_207203	0.45956035	2.88E-01	-1.15	-6.6696	-1.30E-01	proline rich 36
10550740	Ceacam20	NM_027839	0.45957517	2.88E-01	-1.15	-6.66969	-1.27E-01	carcinoembryonic antigen-related cell adhesion molecule 20
10491064		ENSMUST00000093715	0.45957517	2.88E-01	-1.15	-6.6697	-1.53E-01	
10408064	Olfr11	NM_146542	0.4596414	2.88E-01	-1.15	-6.66993	-1.80E-01	olfactory receptor 11
10492229	Rpl13	NM_016738	0.4596414	2.88E-01	1.15	-6.66995	1.70E-01	ribosomal protein L13
10456587	Mro	NM_027741	0.4596414	2.88E-01	-1.15	-6.66998	-1.33E-01	maestro
10461802	Olfr1467	NM_146691	0.4596414	2.88E-01	-1.15	-6.66998	-1.33E-01	olfactory receptor 1467
10576857	Timm44	NM_011592	0.4596414	2.88E-01	1.15	-6.67001	2.00E-01	translocase of inner mitochondrial membrane 44
10492971	Fcrl1	NM_001136236	0.45972203	2.88E-01	-1.15	-6.67019	-1.50E-01	Fc receptor-like 1
10442081	Mir99b	NR_029536	0.45974148	2.88E-01	-1.15	-6.67026	-2.13E-01	microRNA 99b
10341762		0	0.45979172	2.88E-01	-1.15	-6.67039	-4.17E-01	
10599269	Rhox4d///Rhox4a///Rhox4g///Rhox4f///Rhox4c///Rhox4e///Rhox4b	NM_001039688	0.45981625	2.88E-01	-1.15	-6.67047	-1.40E-01	reproductive homeobox 4D///reproductive homeobox 4A///reproductive homeobox 4G///reproductive homeobox 4F///reproductive homeobox 4C///reproductive homeobox 4E///reproductive homeobox 4B
10339289		0	0.45985272	2.88E-01	-1.15	-6.67057	-5.03E-01	
10514971	Zyg11a	NM_001167936	0.45990141	2.88E-01	-1.15	-6.6707	-2.00E-01	"zyg-11 family member A, cell cycle regulator"
10508725		ENSMUST00000082805	0.45990141	2.88E-01	-1.15	-6.67074	-1.27E-01	
10376414	Olfr313	NM_146536	0.46000196	2.88E-01	-1.15	-6.67095	-1.57E-01	olfactory receptor 313
10340086		0	0.4600745	2.88E-01	1.15	-6.67118	1.50E-01	
10394040	Csnk1d	NM_027874	0.4600745	2.88E-01	-1.15	-6.6712	-1.17E-01	"casein kinase 1, delta"
10450835	2410137M14Rik	NM_029747	0.4600745	2.88E-01	-1.15	-6.6712	-1.17E-01	RIKEN cDNA 2410137M14 gene
10426383	Muc19	NM_207243	0.46009021	2.88E-01	-1.15	-6.67126	-2.00E-01	mucin 19
10554231	Mir7-2	NR_029826	0.46012628	2.88E-01	-1.15	-6.67136	-2.03E-01	microRNA 7-2
10343958		0	0.46014442	2.88E-01	-1.15	-6.67143	-1.23E-01	
10480284		ENSMUST00000124270	0.46018418	2.88E-01	1.15	-6.67158	1.30E-01	
10429407		GENSCAN00000008444	0.46018418	2.88E-01	-1.15	-6.6716	-2.73E-01	
10419553	Rnase9	NM_183032	0.46018418	2.88E-01	-1.15	-6.67165	-1.90E-01	"ribonuclease, RNase A family, 9 (non-active)"
10435453		GENSCAN00000020856	0.46018418	2.88E-01	1.15	-6.67169	1.43E-01	
10395466	Dock4	NM_172803	0.46018418	2.88E-01	-1.15	-6.67169	-1.93E-01	dedicator of cytokinesis 4
10413148	A430057M04Rik	XR_383238	0.46025842	2.89E-01	-1.15	-6.67186	-1.33E-01	RIKEN cDNA A430057M04 gene
10415766	Sacs	NM_172809	0.46026426	2.89E-01	-1.15	-6.67191	-1.30E-01	sacsin
10362669	4930547M16Rik	ENSMUST00000181590	0.46045144	2.89E-01	-1.15	-6.67228	-1.67E-01	RIKEN cDNA 4930547M16 gene
10604587	Mir363	NR_029853	0.46065018	2.89E-01	1.15	-6.67268	1.80E-01	microRNA 363
10541083	Gm9946	ENSMUST00000008011	0.46066266	2.89E-01	-1.15	-6.67274	-1.40E-01	predicted gene 9946
10498647	B3galnt1	NM_020026	0.46066266	2.89E-01	1.15	-6.67277	1.20E-01	"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 1"
10493896	Lce3b	NM_025501	0.46066999	2.89E-01	-1.15	-6.67288	-2.63E-01	late cornified envelope 3B
10456995	Txnl4a	NM_001038608	0.46066999	2.89E-01	1.15	-6.67289	1.30E-01	thioredoxin-like 4A
10398368		ENSMUST00000083823	0.46066999	2.89E-01	-1.15	-6.6729	-2.27E-01	
10339672		0	0.46067492	2.89E-01	1.15	-6.67294	2.23E-01	
10339531		0	0.46068513	2.89E-01	-1.15	-6.673	-5.40E-01	
10499089		10499089	0.46075122	2.89E-01	-1.15	-6.67316	-2.43E-01	
10338201		0	0.46075122	2.89E-01	-1.15	-6.67319	-3.33E-01	
10539295	Dqx1	NM_033606	0.46089343	2.89E-01	-1.15	-6.67348	-2.10E-01	DEAQ RNA-dependent ATPase
10598227	Gm21637///Spin2d///Gm2837///Spin2-ps1	NM_001270685	0.46092758	2.89E-01	-1.15	-6.67359	-1.40E-01	"predicted gene, 21637///spindlin family, member 2D///spindlin family, member 2 pseudogene///spindlin family, member 2, pseudogene 1"
10344375		0	0.46092758	2.89E-01	-1.15	-6.67362	-1.23E-01	
10434128	Vpreb2	NM_016983	0.46104544	2.89E-01	-1.15	-6.67387	-1.40E-01	pre-B lymphocyte gene 2
10599274	Rhox4d///Rhox4a///Rhox4g///Rhox4f///Rhox4c///Rhox4e///Rhox4b	NM_001039688	0.46108861	2.89E-01	-1.15	-6.67398	-1.23E-01	reproductive homeobox 4D///reproductive homeobox 4A///reproductive homeobox 4G///reproductive homeobox 4F///reproductive homeobox 4C///reproductive homeobox 4E///reproductive homeobox 4B
10495270	Amigo1	NM_001004293	0.4611004	2.89E-01	-1.15	-6.67404	-1.33E-01	adhesion molecule with Ig like domain 1
10583163	Trpc6	NM_001282087	0.46114287	2.89E-01	-1.15	-6.67419	-2.20E-01	"transient receptor potential cation channel, subfamily C, member 6"
10460344	Tmem134	ENSMUST00000137579	0.46114287	2.89E-01	-1.15	-6.67419	-1.27E-01	transmembrane protein 134
10398386	Mir299a	NR_029650	0.4611806	2.89E-01	-1.15	-6.67433	-1.37E-01	microRNA 299a
10566690	Olfr493	NM_146310	0.4611806	2.89E-01	-1.15	-6.67436	-1.93E-01	olfactory receptor 493
10344052		0	0.4611806	2.89E-01	-1.15	-6.67437	-2.67E-01	
10344463		0	0.46126032	2.89E-01	-1.15	-6.67455	-1.80E-01	
10511180	Mxra8	NM_024263	0.46126032	2.89E-01	1.15	-6.67462	2.17E-01	matrix-remodelling associated 8
10491098	Ghsr	NM_177330	0.46126032	2.89E-01	-1.15	-6.67466	-1.53E-01	growth hormone secretagogue receptor
10346116	Dnah7c	XM_006496386	0.46126032	2.89E-01	-1.15	-6.67466	-1.33E-01	"dynein, axonemal, heavy chain 7C"
10484675	Olfr1134///Olfr1133///Olfr1128	NM_146349	0.46129884	2.90E-01	-1.15	-6.67477	-1.77E-01	olfactory receptor 1134///olfactory receptor 1133///olfactory receptor 1128
10473519	Olfr1115	NM_146297	0.4614156	2.90E-01	-1.15	-6.67501	-1.57E-01	olfactory receptor 1115
10458873		ENSMUST00000158279	0.46142617	2.90E-01	-1.15	-6.67507	-1.23E-01	
10504619	Ccdc180	NM_198660	0.46143742	2.90E-01	-1.15	-6.67513	-1.70E-01	coiled-coil domain containing 180
10433584	Tnfrsf17	NM_011608	0.46159608	2.90E-01	-1.15	-6.67545	-1.73E-01	"tumor necrosis factor receptor superfamily, member 17"
10348144	Prss56	NM_027084	0.46173248	2.90E-01	-1.15	-6.67573	-1.47E-01	"protease, serine 56"
10481380	2600006K01Rik	ENSMUST00000047607	0.46174129	2.90E-01	-1.15	-6.67578	-1.90E-01	RIKEN cDNA 2600006K01 gene
10404284	Prl3d3	NM_172156	0.46174621	2.90E-01	1.15	-6.67583	1.93E-01	"prolactin family 3, subfamily d, member 3"
10602428	Wnk3	NM_001271678	0.46175032	2.90E-01	-1.15	-6.67591	-1.27E-01	WNK lysine deficient protein kinase 3
10601865		ENSMUST00000122107	0.46175032	2.90E-01	1.15	-6.67591	1.57E-01	
10575619	Terf2ip	NM_020584	0.46183157	2.90E-01	-1.15	-6.67609	-2.33E-01	"telomeric repeat binding factor 2, interacting protein"
10531484	Sowahb	NM_175270	0.46187752	2.90E-01	-1.15	-6.67622	-1.20E-01	sosondowah ankyrin repeat domain family member B
10462086		AK164996	0.46187752	2.90E-01	-1.15	-6.67625	-1.27E-01	
10588942	Lamb2	NM_008483	0.46193423	2.90E-01	1.15	-6.67639	1.37E-01	"laminin, beta 2"
10343943		0	0.46201718	2.90E-01	-1.15	-6.67657	-2.20E-01	
10445855	Kif6	NM_177052	0.46208171	2.90E-01	-1.15	-6.67673	-2.17E-01	kinesin family member 6
10433431		10433431	0.46209524	2.90E-01	-1.15	-6.6768	-1.30E-01	
10487879	Rnf24	NM_178607	0.46209524	2.90E-01	1.15	-6.67682	1.50E-01	ring finger protein 24
10427494		AK032823	0.46212696	2.90E-01	-1.15	-6.67693	-1.27E-01	
10550829	V1rd18///V1rd19	NM_207618	0.46212696	2.90E-01	-1.15	-6.67695	-1.40E-01	"vomeronasal 1 receptor, D18///vomeronasal 1 receptor, D19"
10338809		0	0.46215389	2.90E-01	1.15	-6.67706	2.13E-01	
10518358	Zfp979	NM_145078	0.46215389	2.90E-01	1.15	-6.67708	2.47E-01	zinc finger protein 979
10442311	Ccdc64b	NM_153784	0.46229158	2.90E-01	-1.15	-6.67736	-1.20E-01	coiled-coil domain containing 64B
10341134		0	0.46262703	2.91E-01	-1.15	-6.67816	-4.67E-01	
10538273	BC022713	BC022713	0.46262703	2.91E-01	-1.15	-6.67822	-1.60E-01	cDNA sequence BC022713
10600148	DXBay18///Gm14685///Gm5936	NM_001025383	0.46262703	2.91E-01	-1.15	-6.67827	-1.47E-01	"DNA segment, Chr X, Baylor 18///predicted gene 14685///predicted gene 5936"
10390748	Tns4	NM_172564	0.46262703	2.91E-01	-1.15	-6.67827	-1.47E-01	tensin 4
10455112	Pcdhb17	NM_053142	0.46262703	2.91E-01	1.15	-6.67828	1.50E-01	protocadherin beta 17
10341736		0	0.46262703	2.91E-01	-1.15	-6.67828	-1.50E-01	
10500999	Pifo	NM_001200028	0.46262703	2.91E-01	-1.15	-6.67829	-1.27E-01	primary cilia formation
10364971	Map2k2	NM_023138	0.46262703	2.91E-01	1.15	-6.67831	1.23E-01	mitogen-activated protein kinase kinase 2
10551102	Prr19	NM_001081294	0.46262703	2.91E-01	-1.15	-6.67836	-1.57E-01	proline rich 19
10360674	Mixl1	NM_013729	0.46262703	2.91E-01	-1.15	-6.67836	-1.57E-01	Mix1 homeobox-like 1 (Xenopus laevis)
10339802		0	0.46262703	2.91E-01	-1.15	-6.67837	-5.13E-01	
10344618		10344618	0.46263673	2.91E-01	-1.15	-6.67842	-1.30E-01	
10386033	Fat2	NM_001029988	0.4626407	2.91E-01	-1.15	-6.67848	-1.17E-01	FAT atypical cadherin 2
10501663	Trmt13	NM_030016	0.4626407	2.91E-01	-1.15	-6.67852	-1.50E-01	tRNA methyltransferase 13
10421186	Gm10002	AK040372	0.4626407	2.91E-01	-1.15	-6.67854	-1.70E-01	predicted gene 10002
10530870	Epha5	XM_006534774	0.46271476	2.91E-01	-1.15	-6.67873	-1.37E-01	Eph receptor A5
10568861		GENSCAN00000040316	0.46271476	2.91E-01	1.15	-6.67878	1.47E-01	
10397912	Unc79	NM_001081017	0.46271476	2.91E-01	-1.15	-6.67878	-1.47E-01	unc-79 homolog (C. elegans)
10576896		XM_006544321	0.46276511	2.91E-01	1.15	-6.67891	1.73E-01	
10448737	Ndufb10	NM_026684	0.46276511	2.91E-01	1.15	-6.67894	2.90E-01	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10"
10344027		0	0.46277928	2.91E-01	-1.15	-6.67901	-1.50E-01	
10447695		ENSMUST00000184183	0.46280123	2.91E-01	-1.15	-6.67908	-1.53E-01	
10581011		10581011	0.46284131	2.91E-01	-1.15	-6.67919	-1.93E-01	
10576561	Ntpcr	NM_025636	0.46290898	2.91E-01	1.15	-6.67939	1.30E-01	"nucleoside-triphosphatase, cancer-related"
10434747	Adipoq	NM_009605	0.46290898	2.91E-01	-1.15	-6.67939	-1.30E-01	"adiponectin, C1Q and collagen domain containing"
10338258		0	0.4629423	2.91E-01	-1.15	-6.6795	-3.07E-01	
10458569	Nr3c1	NM_008173	0.4629423	2.91E-01	-1.15	-6.67959	-1.33E-01	"nuclear receptor subfamily 3, group C, member 1"
10453634	Gm10556	NR_045881	0.4629423	2.91E-01	-1.15	-6.6796	-1.37E-01	predicted gene 10556
10555818		ENSMUST00000121145	0.4629423	2.91E-01	-1.15	-6.6796	-1.63E-01	
10608674		10608674	0.4629423	2.91E-01	-1.15	-6.67963	-1.20E-01	
10552857	Slc17a7	BC028989	0.46318142	2.91E-01	-1.14	-6.68012	-1.83E-01	"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7"
10343114		0	0.46318142	2.91E-01	-1.14	-6.68013	-1.60E-01	
10454286	Mapre2	NM_001162941	0.46320427	2.91E-01	1.14	-6.68021	2.17E-01	"microtubule-associated protein, RP/EB family, member 2"
10467102	Rnls	NM_001146342	0.46322922	2.91E-01	1.14	-6.68029	1.40E-01	"renalase, FAD-dependent amine oxidase"
10494536	Pdzk1	NM_001146001	0.46322965	2.91E-01	1.14	-6.68033	1.27E-01	PDZ domain containing 1
10445531	Zfp318	NM_021346	0.46323905	2.91E-01	-1.14	-6.68039	-2.07E-01	zinc finger protein 318
10405751	Mir713///6720490N10Rik	NR_030493	0.46323905	2.92E-01	1.14	-6.68042	1.63E-01	microRNA 713///RIKEN cDNA 6720490N10 gene
10576586	Slc35f3	NM_175434	0.46323952	2.92E-01	-1.14	-6.68046	-1.23E-01	"solute carrier family 35, member F3"
10430365	Sstr3	NM_009218	0.4632865	2.92E-01	-1.14	-6.68058	-1.57E-01	somatostatin receptor 3
10368175	Pde7b	NM_013875	0.46329417	2.92E-01	1.14	-6.68063	2.93E-01	phosphodiesterase 7B
10340081		0	0.46332675	2.92E-01	-1.14	-6.68073	-5.07E-01	
10351897		GENSCAN00000023959	0.46332675	2.92E-01	-1.14	-6.68076	-1.13E-01	
10559796	Peg3	NM_008817	0.46337027	2.92E-01	-1.14	-6.68087	-1.17E-01	paternally expressed 3
10341965		0	0.46338344	2.92E-01	1.14	-6.68093	1.93E-01	
10503650	Prdx6-ps2	ENSMUST00000121989	0.46340987	2.92E-01	-1.14	-6.68102	-1.57E-01	peroxiredoxin 6 pseudogene 2
10340047		0	0.46343503	2.92E-01	1.14	-6.6811	3.43E-01	
10456566	Mbd2	NM_010773	0.46343503	2.92E-01	-1.14	-6.68114	-1.20E-01	methyl-CpG binding domain protein 2
10398824	A530016L24Rik	NM_177039	0.46358247	2.92E-01	-1.14	-6.68144	-1.73E-01	RIKEN cDNA A530016L24 gene
10342947		0	0.4637841	2.92E-01	1.14	-6.68183	2.37E-01	
10343008		0	0.46386699	2.92E-01	1.14	-6.68202	4.93E-01	
10582941	Cwf19l2	NM_027545	0.46389174	2.92E-01	-1.14	-6.6821	-2.40E-01	"CWF19-like 2, cell cycle control (S. pombe)"
10343021		0	0.46412227	2.92E-01	1.14	-6.68254	1.97E-01	
10461217	Zbtb3	NM_001098237	0.46414248	2.92E-01	-1.14	-6.68262	-1.50E-01	zinc finger and BTB domain containing 3
10414479	Olfr740	NM_146667	0.46416455	2.92E-01	-1.14	-6.68269	-1.73E-01	olfactory receptor 740
10608156	Usp9y	NM_148943	0.46417548	2.92E-01	-1.14	-6.68277	-1.40E-01	"ubiquitin specific peptidase 9, Y chromosome"
10342316		0	0.46417548	2.92E-01	-1.14	-6.68278	-2.13E-01	
10493999	Tdpoz2	NM_001007222	0.46417602	2.92E-01	-1.14	-6.68285	-1.70E-01	TD and POZ domain containing 2
10395039	Cmpk2	XR_381188	0.46417602	2.92E-01	1.14	-6.68286	1.13E-01	"cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial"
10374744		ENSMUST00000082827	0.46425932	2.92E-01	1.14	-6.68304	1.40E-01	
10424670	Gml///Gml2	NM_010416	0.46431308	2.92E-01	-1.14	-6.68322	-1.30E-01	glycosylphosphatidylinositol anchored molecule like///glycosylphosphatidylinositol anchored molecule like 2
10527494	Cyp3a59///Cyp3a57///Cyp3a25	NM_001105160	0.46431308	2.93E-01	-1.14	-6.68325	-1.17E-01	"cytochrome P450, family 3, subfamily a, polypeptide 59///cytochrome P450, family 3, subfamily a, polypeptide 57///cytochrome P450, family 3, subfamily a, polypeptide 25"
10442025		10442025	0.46431308	2.93E-01	1.14	-6.68325	1.17E-01	
10438567	Teddm3	NM_025634	0.46432445	2.93E-01	1.14	-6.68331	1.47E-01	transmembrane epididymal family member 3
10541049	8-Mar	NM_027920	0.46449772	2.93E-01	1.14	-6.68365	1.57E-01	membrane-associated ring finger (C3HC4) 8
10362472	Rsph4a	NM_001162957	0.46452882	2.93E-01	-1.14	-6.68374	-2.20E-01	radial spoke head 4 homolog A (Chlamydomonas)
10596255	Dnajc13	NM_001163026	0.46470317	2.93E-01	1.14	-6.68413	2.83E-01	DnaJ heat shock protein family (Hsp40) member C13
10469237	Mir466	NR_030150	0.46470317	2.93E-01	1.14	-6.68413	1.20E-01	microRNA 466
10338894		0	0.4647061	2.93E-01	-1.14	-6.68418	-6.03E-01	
10343335		0	0.4647061	2.93E-01	1.14	-6.68421	3.40E-01	
10396146	Gm9997	AK044210	0.46481882	2.93E-01	-1.14	-6.6845	-1.90E-01	predicted gene 9997
10338666		0	0.46481882	2.93E-01	1.14	-6.68451	2.97E-01	
10385671	4933414I15Rik	AK016566	0.46481882	2.93E-01	-1.14	-6.68452	-2.23E-01	RIKEN cDNA 4933414I15 gene
10504337	Car9	NM_139305	0.46482011	2.93E-01	1.14	-6.68457	2.50E-01	carbonic anhydrase 9
10414113	Wapl	NM_001004436	0.46482011	2.93E-01	-1.14	-6.68459	-1.53E-01	WAPL cohesin release factor
10501778	Ptbp2	NM_019550	0.46487762	2.93E-01	-1.14	-6.68473	-2.23E-01	polypyrimidine tract binding protein 2
10488237	Snx5	NM_001199188	0.46489413	2.93E-01	1.14	-6.6848	1.37E-01	sorting nexin 5
10340160		0	0.46501769	2.93E-01	-1.14	-6.68505	-4.50E-01	
10344633	Tcea1	NM_001159750	0.4650389	2.93E-01	1.14	-6.68513	1.30E-01	transcription elongation factor A (SII) 1
10342844		0	0.46507294	2.93E-01	-1.14	-6.68522	-4.67E-01	
10591203	Olfr860	NM_146528	0.46514673	2.93E-01	-1.14	-6.68539	-1.93E-01	olfactory receptor 860
10360235	Casq1	NM_009813	0.46520395	2.93E-01	-1.14	-6.68555	-1.47E-01	calsequestrin 1
