	GeneSymbol_GSM2386506_Kupper.txt	mRNA_Accession_GSM2386506_Kupper.txt	adj.P.Val_GSM2386506_Kupper.txt	logFC_GSM2386506_Kupper.txt	GeneSymbol_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	mRNA_Accession_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	adj.P.Val_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	logFC_GSE47045_GEO2R_TRM_v_TN_Carbone.txt	GeneSymbol_GSE79858_Slansky_TIL_v_TN.txt	mRNA_Accession_GSE79858_Slansky_TIL_v_TN.txt	adj.P.Val_GSE79858_Slansky_TIL_v_TN.txt	logFC_GSE79858_Slansky_TIL_v_TN.txt	GeneSymbol_GSE_Anderson_TIL_v_Naive.txt	mRNA_Accession_GSE_Anderson_TIL_v_Naive.txt	adj.P.Val_GSE_Anderson_TIL_v_Naive.txt	logFC_GSE_Anderson_TIL_v_Naive.txt
10732	Gpr165	NM_029536	0.9267	-0.06502967	Gpr165	NM_029536	0.9617049999999999	0.02714081	Gpr165	NM_029536	0.36020879	-0.16699999999999998	Gpr165	NM_029536	0.888	-0.0334829
10733	Gpr17	NM_001025381	0.6553	0.23098133	Gpr17	NM_001025381	0.951348	0.05088698	Gpr17	NM_001025381	0.19596233	-0.267	Gpr17	NM_001025381	0.6659999999999999	0.1616193
10734	Gpr171	NM_173398	0.0808	1.60389217	Gpr171	NM_173398	0.0698	1.58435875	Gpr171	NM_173398	0.07632080000000001	-0.607	Gpr171	NM_173398	0.00123	1.467228
10735	Gpr173	ENSMUST00000070316	0.816	0.16134867	Gpr173	NM_027543	0.785729	0.15792195	Gpr173	NM_027543	0.22243348	-0.25	Gpr173	NM_027543	0.48850000000000005	-0.00015459999999999086
10736	Gpr174	NM_001177781	0.4678	-0.693479	Gpr174	NM_001033251	0.9033629999999999	-0.29799118	Gpr174	NM_001033251	0.01448259	-0.687	Gpr174	NM_001033251	0.34184499999999995	1.0617265
10737	Gpr176	NM_201367	0.6771	0.25082333	Gpr176	NM_201367	0.863975	0.10942857	Gpr176	NM_201367	0.57012433	-0.14	Gpr176	NM_201367	0.5920000000000001	-0.1510216
10738	Gpr179	NM_001081220	0.6264	0.36390933	Gpr179	NM_001081220	0.8826440000000001	-0.12323901	Gpr179	NM_001081220	0.3125618	-0.3	Gpr179	NM_001081220	0.159	-0.9833045
10739	Gpr18	NM_182806	0.3653	-1.509041	Gpr18	NM_182806	0.7370180000000001	-0.63975884	Gpr18	NM_182806	0.00082048	-2.97	Gpr18	NM_182806	0.000525	-1.4766926
10740	Gpr180	NM_021434	0.3395	-0.64438733	Gpr180	NM_021434	0.8546729999999999	0.12132503	Gpr180	NM_021434	0.32834658	-0.177	Gpr180	NM_021434	0.727	0.09503860000000001
10741	Gpr182	ENSMUST00000079692	0.3485	-0.44985533	Gpr182	NM_007412	0.9435030000000001	0.06081486	Gpr182	NM_007412	0.07131249	-0.31	Gpr182	NM_007412	0.0268	-0.8959868000000001
10742	Gpr183	NM_183031	0.0808	1.72129167	Gpr183	NM_183031	0.843391	0.51545228	Gpr183	NM_183031	0.00293669	-1.86	Gpr183	NM_183031	0.1893	0.36102645
10743	Gpr19	NR_072990	0.8073	0.15314933	Gpr19	NM_001167694	0.967942	-0.02732839	Gpr19	NM_001167694	0.36796379	0.183	Gpr19	NM_001167693	0.35584999999999994	-0.5190588
10744	Gpr20	NM_173365	0.6879	0.29014767	Gpr20	NM_173365	0.8995860000000001	-0.08089804	Gpr20	NM_173365	0.03391896	-0.45	Gpr20	NM_173365	0.353	-0.49447840000000004
10745	Gpr21	ENSMUST00000065441	0.9653	-0.04132867	Gpr21	NM_177383	0.8231940000000001	-0.1649003	Gpr21	NM_177383	0.80426454	-0.0867				
10746	Gpr22	NM_175191	0.474	-0.51887767	Gpr22	NM_175191	0.855856	-0.13782141	Gpr22	NM_175191	0.74635579	0.0767	Gpr22	NM_175191	0.4585	-0.53705985
10747	Gpr25	NM_001101516	0.93865	0.046832664999999996	Gpr25	NM_001101516	0.8296870000000001	0.23199525	Gpr25	NM_001101516	0.14149738	-0.40700000000000003	Gpr25	NM_001101516	0.848	-0.0696203
10748	Gpr26	ENSMUST00000045840	0.9635	0.038681	Gpr26	NM_173410	0.949055	0.05548849	Gpr26	NM_173410	0.29495471	-0.177	Gpr26	NM_173410	0.42525	-0.45729205
10749	Gpr27	NM_008158	0.9825	-0.03104567	Gpr27	NM_008158	0.878315	-0.14605598	Gpr27	NM_008158	0.81528365	-0.09	Gpr27	NM_008158	0.11199999999999999	-0.8836863000000001
10750	Gpr3	ENSMUST00000105911	0.7999	0.25747800000000004	Gpr3	ENSMUST00000105911	0.828095	0.31217544	Gpr3	ENSMUST00000105911	0.20637399	-0.337	Gpr3	NM_008154	0.665	0.1475038
10751	Gpr30	NM_029771	0.9313	-0.06036167												
10752	Gpr31b	NM_001013832	0.7476	0.37435867	Gpr31b	NM_001013832	0.952835	-0.05144529	Gpr31b	NM_001013832	0.039025260000000006	-0.53	Gpr31b	NM_001013832	0.242	0.8350941999999999
10753	Gpr33	NM_008159	0.6686	0.33055133	Gpr33	NM_008159	0.844719	-0.13181813	Gpr33	NM_008159	0.27632845	-0.223	Gpr33	NM_008159	0.27399999999999997	-0.2599823
10754	Gpr34	ENSMUST00000041708	0.4997	2.80268033	Gpr34	NM_011823	0.008401	2.71396607	Gpr34	NM_011823	0.04803763	0.8029999999999999	Gpr34	NM_011823	0.039	1.4369973
10755	Gpr35	NM_022320	0.9548	-0.059851	Gpr35	NM_001271766	0.92914	-0.05267999	Gpr35	NM_001271766	0.98696844	-0.0033299999999999996	Gpr35	NM_001104529	0.0012699999999999999	2.5125632999999996
10756	Gpr37	ENSMUST00000054867	0.9685	0.044213	Gpr37	NM_010338	0.8433219999999999	0.15648647	Gpr37	NM_010338	0.55558754	-0.0967	Gpr37	NM_010338	0.21100000000000002	-0.5793819
10757	Gpr37l1	NM_134438	0.8366	0.37214267	Gpr37l1	NM_134438	0.8525149999999999	-0.14158745	Gpr37l1	NM_134438	0.55684599	-0.127	Gpr37l1	NM_134438	0.9590000000000001	-0.0171453
10758	Gpr39	NM_027677	0.66145	0.26844017000000003	Gpr39	NM_027677	0.9710270000000001	0.027754900000000002	Gpr39	NM_027677	0.4727099	-0.19	Gpr39	NM_027677	0.544	-0.3539058
10759	Gpr4	NM_175668	0.9313	0.11786567	Gpr4	NM_175668	0.8424459999999999	-0.14565025	Gpr4	NM_175668	0.36491712	-0.233	Gpr4	NM_175668	0.0716	-1.1894383
10760	Gpr44	NM_009962	0.2268	1.99808667												
10761	Gpr45	NM_053107	0.6735	0.239805	Gpr45	NM_053107	0.9915370000000001	-0.00882795	Gpr45	NM_053107	0.32880122	-0.187	Gpr45	NM_053107	0.5915	-0.21991525
10762	Gpr50	ENSMUST00000070449	0.5395	0.5290159999999999	Gpr50	NM_010340	0.878592	-0.12079552	Gpr50	NM_010340	0.15622064	-0.27	Gpr50	NM_010340	0.5375000000000001	0.135905
10763	Gpr52	NM_001146330	0.9896	-0.01813433	Gpr52	NM_001146330	0.137158	0.60520262	Gpr52	NM_001146330	0.55346429	-0.18				
10764	Gpr55	NM_001033290	0.1205	2.35571167	Gpr55	NM_001033290	0.0574	2.00429631	Gpr55	NM_001033290	0.00065407	-1.22				
10765	Gpr56	NM_001198894	0.4092	3.141443												
10766	Gpr6	ENSMUST00000061796	0.7162	0.28778433	Gpr6	NM_199058	0.9491639999999999	-0.08457428	Gpr6	NM_199058	0.0839682	-0.45299999999999996	Gpr6	NM_199058	0.5770000000000001	-0.125363
10767	Gpr61	NM_175470	0.8409	-0.13778067	Gpr61	NM_175470	0.542663	-0.30361465	Gpr61	NM_175470	0.407556	-0.207	Gpr61	NM_175470	0.555	-0.2940007
10768	Gpr62	NM_001159652	0.7425	-0.18531833	Gpr62	NM_001159652	0.9528110000000001	-0.08088996	Gpr62	NM_001159652	0.45405943	-0.153	Gpr62	NM_001159652	0.4245	0.34330225000000003
10769	Gpr63	NM_030733	0.7201	-0.28122933	Gpr63	NM_030733	0.760911	0.16561445	Gpr63	NM_030733	0.77258671	-0.0767	Gpr63	NM_030733	0.6505	-0.09053105
10770	Gpr64	NM_178712	0.7345	0.35897												
10771	Gpr65	NM_008152	0.2515	0.76896733	Gpr65	NM_008152	0.22569	1.16992747	Gpr65	NM_008152	0.00306685	1.12	Gpr65	NM_008152	0.14400000000000002	0.4301108
10772	Gpr68	NM_175493	0.1853	0.91563433	Gpr68	NM_001177673	0.311069	1.02144842	Gpr68	NM_001177673	0.94904918	-0.02	Gpr68	NM_001177673	0.0354	0.6341095999999999
10773	Gpr75	NM_175490	0.7055	0.35496433	Gpr75	NM_175490	0.789553	0.19046711	Gpr75	NM_175490	1.0	-8.88e-16	Gpr75	NM_175490	0.418	-0.4323787
10774	Gpr77	NM_176912	0.4264	0.37391967												
10775	Gpr81	NM_175520	0.3984	0.530191												
10776	Gpr82	NM_175669	0.8798	0.221174	Gpr82	NM_175669	0.948341	-0.06521347	Gpr82	NM_175669	0.92446718	0.0167				
10777	Gpr83	ENSMUST00000034408	0.7773	-0.207518	Gpr83	NM_010287	0.886461	0.10679914	Gpr83	NM_010287	0.09174539	-0.483	Gpr83	NM_010287	0.01056	-1.4294969
10778	Gpr84	ENSMUST00000079824	0.5448	0.342763	Gpr84	NM_030720	0.9114129999999999	0.09978348	Gpr84	NM_030720	0.73751993	0.0767	Gpr84	NM_030720	0.275	0.7633913
10779	Gpr85	ENSMUST00000060442	0.9045	0.152949	Gpr85	NM_145066	0.725917	-0.23857444	Gpr85	NM_145066	0.61567588	-0.09	Gpr85	NM_145066	0.49850000000000005	0.156117125
10780	Gpr87	NM_032399	0.7839	0.49595333	Gpr87	NM_032399	0.692361	0.24690787	Gpr87	NM_032399	0.02848422	1.24	Gpr87	NM_032399	0.981	-0.0071395
10781	Gpr88	NM_022427	0.5233	0.31507533	Gpr88	NM_022427	0.926162	0.05919859	Gpr88	NM_022427	0.47042858	-0.113	Gpr88	NM_022427	0.49799999999999994	-0.30402084999999995
10782	Gpr89	ENSMUST00000029738	0.8609	-0.34254167	Gpr89	NM_026229	0.653112	-0.33330689	Gpr89	NM_026229	0.04788469	0.44	Gpr89	NM_026229	0.000434	1.7104388
10783	Gpr97	NM_173036	0.2359	2.87163967												
10784	Gpr98	NM_054053	0.9048	0.101242												
10785	Gprasp1	NM_026081	0.9367	0.07975299999999999	Gprasp1	NM_001163015	0.957471	0.06632173	Gprasp1	NM_001163015	0.70499167	0.0733	Gprasp1	NM_001004359	0.0168815	-1.42412
10786	Gprasp2	NM_001163015	0.86635	0.379279									Gprasp2	NM_001163015	0.11599999999999999	0.5092954000000001
10787	Gprc5a	NM_181444	0.7394	0.18947133	Gprc5a	NM_181444	0.787664	0.18202641	Gprc5a	NM_181444	0.01703488	1.19	Gprc5a	NM_181444	0.536	0.15977639999999999
10788	Gprc5b	NM_022420	0.4076	-0.43740967	Gprc5b	NM_001195774	0.44975699999999996	-0.69561851	Gprc5b	NM_001195774	0.47480702	0.223	Gprc5b	NM_001195774	0.39449999999999996	-0.2519282
10789	Gprc5c	ENSMUST00000021071	0.3548	0.53648433	Gprc5c	NM_001110338	0.8704655	0.07212762	Gprc5c	NM_001110338	0.378832965	-0.1765	Gprc5c	NM_001110337	0.22765	-0.11499065
10790	Gprc5d	NM_001205396	0.9883	-0.01297967	Gprc5d	NM_001205396	0.967347	-0.03713246	Gprc5d	NM_001205396	0.62572842	-0.0867	Gprc5d	NM_001205396	0.6629999999999999	-0.2134375
10791	Gprc6a	NM_153071	0.9531	0.058564	Gprc6a	NM_153071	0.329773	0.4434065	Gprc6a	NM_153071	0.33361245	-0.223	Gprc6a	NM_153071	0.414	-0.23581970000000002
10792	Gprin1	NM_012014	0.9695	-0.04591067	Gprin1	NM_012014	0.887386	-0.09513431	Gprin1	NM_012014	0.98851854	0.0033299999999999996	Gprin1	NM_012014	0.4443333333333334	-0.04135746666666664
10793	Gprin2	NM_183209	0.868	0.152433	Gprin2	NM_183209	0.9829064999999999	0.019362119999999997	Gprin2	NM_183209	0.33189654	-0.2885	Gprin2	NM_183209	0.69	-0.1947003
10794	Gprin3	ENSMUST00000051065	0.5859	0.39494633	Gprin3	NM_183183	0.927217	0.07359485	Gprin3	NM_183183	0.02076828	-1.46	Gprin3	NM_183183	5.4900000000000006e-05	-2.7113743
10795	Gps1	NM_145370	0.8749	0.314621	Gps1	NM_001177874	0.9846405	-0.01879079	Gps1	NM_001177874	0.00837133	0.7835000000000001	Gps1	NM_001177874	0.0169	0.8120175000000001
10796	Gps2	NM_019726	0.9569	0.048223	Gps2	NM_019726	0.46821999999999997	-0.87954672	Gps2	NM_019726	0.00870401	-0.563	Gps2	NM_019726	0.28600000000000003	-0.4368617
10797	Gpsm1	NM_001199147	0.8666	-0.17258067	Gpsm1	NM_001199146	0.8945719999999999	-0.09639865	Gpsm1	NM_001199146	0.47791944	-0.113	Gpsm1	NM_001199146	0.18300000000000002	0.5703081
10798	Gpsm2	NM_029522	0.6963	0.26680967	Gpsm2	NM_029522	0.892558	-0.14504403	Gpsm2	NM_029522	0.00816274	1.27	Gpsm2	NM_029522	0.0353	0.8709466999999999
10799	Gpsm3	NM_134116	0.1351	-0.98939467	Gpsm3	NM_134116	0.604783	-0.36315391	Gpsm3	NM_134116	0.01404769	-0.687	Gpsm3	NM_134116	0.24600000000000002	0.391455
10800	Gpt	NM_182805	0.8887	-0.11678667	Gpt	NM_182805	0.559022	0.29155667	Gpt	NM_182805	0.24108853	-0.23	Gpt	NM_182805	0.23075	-0.39863455
10801	Gpt2	NM_173866	0.557	0.62159633	Gpt2	NM_173866	0.586637	-0.3326692	Gpt2	NM_173866	0.24691156	0.28	Gpt2	NM_173866	0.0973925	2.11799595
10802	Gpx1	NM_008160	0.4716	0.34456933	Gpx1	NM_008160	0.946641	0.15878527	Gpx1	NM_008160	0.55346429	0.19699999999999998	Gpx1	NM_008160	0.228	-0.2620971
10803	Gpx2	NM_030677	0.8944	-0.09373967	Gpx2	NM_030677	0.998801	0.00214788	Gpx2	NM_030677	0.08966191	-0.547	Gpx2	NM_030677	0.628	-0.19193670000000002
10804	Gpx2-ps1	NR_033563	0.8851	-0.150299												
10805	Gpx3	NM_008161	0.7426	0.90007933	Gpx3	NM_008161	0.8341850000000001	0.17286201	Gpx3	NM_008161	0.79055308	-0.0933	Gpx3	NM_001083929	0.00496	-1.4248074
10806	Gpx4	NM_008162	0.8153	-0.214852	Gpx4	NM_001037741	0.8797360000000001	0.060277025000000026	Gpx4	NM_001037741	0.108264145	0.3165	Gpx4	NM_001037741	0.39545499999999995	0.6865894499999999
10807	Gpx5	NM_010343	0.8590000000000001	-0.12046	Gpx5	NM_010343	0.890768	-0.12830272	Gpx5	NM_010343	0.43398366	-0.18	Gpx5	NM_010343	0.9359999999999999	-0.0167865
10808	Gpx6	NM_145451	0.9756	0.04244033	Gpx6	NM_145451	0.9534540000000001	-0.04108186	Gpx6	NM_145451	0.29537715	-0.187	Gpx6	NM_145451	0.644	-0.10802239999999999
10809	Gpx7	ENSMUST00000030332	0.9221	-0.081794	Gpx7	NM_024198	0.8452059999999999	0.22071516	Gpx7	NM_024198	0.30706503	-0.233	Gpx7	NM_024198	0.00586	1.1227701
10810	Gpx8	NM_027127	0.4722	0.94154433	Gpx8	NM_027127	0.84431	0.14518701	Gpx8	NM_027127	0.02906185	2.07	Gpx8	NM_027127	0.243	1.6167922
10811	Gramd1a	NM_027898	0.9896	0.00968	Gramd1a	NM_027898	0.951945	-0.09283049	Gramd1a	NM_027898	0.00255564	-1.06	Gramd1a	NM_027898	0.00062	-1.3980298999999998
10812	Gramd1b	ENSMUST00000165104	0.4482	0.398209	Gramd1b	NM_172768	0.9490360000000001	-0.15864292	Gramd1b	NM_172768	0.00561708	-0.943	Gramd1b	NM_172768	0.82	-0.0922706
10813	Gramd1c	NM_153528	0.8711	0.17063967	Gramd1c	NM_001172107	0.622089	0.24779364	Gramd1c	NM_001172107	0.24271866	-0.223	Gramd1c	NM_001172107	0.401	0.5898493
10814	Gramd2	NM_001033498	0.9172	0.093382	Gramd2	NM_001033498	0.9454469999999999	0.04214419999999999	Gramd2	NM_001033498	0.14986977	-0.293				
10815	Gramd3	ENSMUST00000116636	0.5284	0.646333	Gramd3	NM_026240	0.5150560000000001	0.62427472	Gramd3	NM_026240	0.00068583	-2.74	Gramd3	NM_026240	0.057749999999999996	-1.1293442
10816	Gramd4	NM_172611	0.1725	-1.50771167	Gramd4	NM_001205353	0.032011000000000005	-1.03373224	Gramd4	NM_001205353	0.00643306	-1.01	Gramd4	NM_001205353	0.00122	-1.7952211999999999
10817	Grap	ENSMUST00000004959	0.7345	-0.71759067	Grap	NM_027817	0.968299	-0.07963328	Grap	NM_027817	0.00564113	-1.24	Grap	NM_027817	0.0481	-0.4286548
10818	Grap2	ENSMUST00000043149	0.9689	0.04013967	Grap2	NM_001289442	0.656208	0.37655866	Grap2	NM_001289442	0.00130745	-1.49	Grap2	NM_001289442	0.0036899999999999997	-2.4580763
10819	Grasp	NM_019518	0.1731	1.222062	Grasp	NM_019518	0.407281	1.02935107	Grasp	NM_019518	0.04525734	-0.53	Grasp	NM_019518	0.49666666666666665	0.2628838666666667
10820	Grb10	NM_010345	0.6415	0.483478	Grb10	NM_001177629	0.895018	0.07796854	Grb10	NM_001177629	0.32865175	-0.177	Grb10	NM_001177629	0.5617666666666666	0.5910210666666667
10821	Grb14	NM_016719	0.4417	0.39100867	Grb14	NM_016719	0.8274549999999999	-0.11276645	Grb14	NM_016719	0.54404516	-0.11699999999999999	Grb14	NM_016719	0.5349999999999999	0.17001224999999998
10822	Grb2	ENSMUST00000106497	0.8261	0.19991033	Grb2	NM_008163	0.886051	0.22200058	Grb2	NM_008163	0.79334814	-0.06	Grb2	NM_008163	0.027215	0.82982545
10823	Grb7	NM_010346	0.7809999999999999	0.37285533	Grb7	NM_010346	0.787667	0.29367955	Grb7	NM_010346	0.19194788	-0.26	Grb7	NM_010346	0.069	1.0786399
10824	Grcc10	ENSMUST00000004389	0.8769	-0.172873	Grcc10	NM_013535	0.764365	-0.51136623	Grcc10	NM_013535	0.15586824	0.313	Grcc10	NM_013535	0.268	-0.028155349999999996
10825	Greb1	NM_015764	0.9582	0.04070533	Greb1	NM_001252071	0.767841	-0.26936788	Greb1	NM_001252071	0.55881646	-0.107	Greb1	NM_001252071	0.48624999999999996	-0.06817745000000001
10826	Greb1l	NM_001083628	0.9611	-0.056348	Greb1l	NM_001083628	0.8929499999999999	-0.062921925	Greb1l	NM_001083628	0.68578535	0.11	Greb1l	NM_001083628	0.2227355	-1.1560741
10827	Grem1	ENSMUST00000099575	0.8673	0.12795267	Grem1	NM_011824	0.980757	-0.0255481	Grem1	NM_011824	0.00042776	1.75	Grem1	NM_011824	0.29600000000000004	1.5201360000000002
10828	Grem2	NM_011825	0.887	0.10156233	Grem2	NM_011825	0.688288	-0.27151507	Grem2	NM_011825	0.26361042	-0.26	Grem2	NM_011825	0.662	0.13199
10829	Grhl1	NM_001161406	0.7417	0.232856	Grhl1	NM_001161406	0.984145	0.02280853	Grhl1	NM_001161406	0.86492294	-0.03	Grhl1	NM_001161406	0.937	-0.055687
10830	Grhl2	NM_026496	0.8915	0.088255	Grhl2	NM_026496	0.947714	-0.04559679	Grhl2	NM_026496	0.26268434	-0.207	Grhl2	NM_026496	0.57525	0.130131025
10831	Grhl3	NM_001013756	0.9446	0.05917067	Grhl3	NM_001013756	0.948356	0.047207099999999995	Grhl3	NM_001013756	0.26934828	-0.19	Grhl3	NM_001013756	0.924	0.026069299999999997
10832	Grhpr	ENSMUST00000045078	0.986	-0.040153	Grhpr	NM_080289	0.98344	-0.02194934	Grhpr	NM_080289	0.05712411	0.33299999999999996	Grhpr	NM_080289	0.00046399999999999995	1.5629556999999998
10833	Gria1	NM_008165	0.7308	0.182758	Gria1	NM_001113325	0.874817	-0.09827664	Gria1	NM_001113325	0.35790566	-0.16	Gria1	NM_001113325	0.6779999999999999	0.020380000000000002
10834	Gria2	NM_001083806	0.8017	0.14804233	Gria2	NM_001039195	0.989133	0.0095836	Gria2	NM_001039195	0.52240257	-0.12	Gria2	NM_001039195	0.7033333333333333	-0.1008641
10835	Gria3	NM_016886	0.1295	-2.09613367	Gria3	NM_001281929	0.129755	-1.5180338	Gria3	NM_001281929	0.07405548	-0.337	Gria3	NM_001281929	0.030449999999999998	-0.7825843
10836	Gria4	NM_019691	0.9828	-0.02210667	Gria4	NM_001113180	0.8542	-0.09806198	Gria4	NM_001113180	0.44772286	-0.127	Gria4	NM_001113180	0.3513333333333333	0.03511033333333335
10837	Grid1	ENSMUST00000043349	0.458	0.367569	Grid1	NM_008166	0.84765	-0.163273	Grid1	NM_008166	0.31921297	-0.24	Grid1	NM_008166	0.179	0.38258269999999994
10838	Grid2	ENSMUST00000095852	0.9979	0.00216833	Grid2	NM_008167	0.920132	0.0652295	Grid2	NM_008167	0.57576976	0.107	Grid2	NM_008167	0.58425	-0.09510149999999998
10839	Grid2ip	NM_001159321	0.861	0.13553233	Grid2ip	NM_001159321	0.9760469999999999	-0.02212844	Grid2ip	NM_001159321	0.29288753	-0.16699999999999998	Grid2ip	NM_001038019	0.444	-0.34670890000000004
10840	Grifin	ENSMUST00000042993	0.4875	-0.39311833	Grifin	NM_030022	0.665587	-0.34161451	Grifin	NM_030022	0.07641095	-0.36	Grifin	NM_030022	0.0169	-0.9702351
10841	Grik1	NM_146072	0.5251	0.34209733	Grik1	NM_010348	0.942376	0.05875932	Grik1	NM_010348	0.84161385	-0.05	Grik1	NM_010348	0.33594999999999997	0.10833570000000001
10842	Grik2	NM_010349	0.8622	0.12620833	Grik2	NM_001111268	0.8433219999999999	0.13172298	Grik2	NM_001111268	0.50636508	-0.13	Grik2	NM_001111268	0.44294999999999995	-0.12877145
10843	Grik3	NM_001081097	0.8427	0.14851633	Grik3	NM_001081097	0.9483809999999999	0.04367142	Grik3	NM_001081097	0.89020665	-0.04	Grik3	NM_001081097	0.304	0.30638705
10844	Grik4	ENSMUST00000114865	0.8976	-0.10349	Grik4	NM_175481	0.904402	0.08583499	Grik4	NM_175481	0.25494839	-0.303	Grik4	NM_175481	0.7020000000000001	-0.1966991
10845	Grik5	NM_008168	0.7662	0.221136	Grik5	NM_008168	0.9483809999999999	-0.05605272	Grik5	NM_008168	0.56680817	0.157	Grik5	NM_008168	0.174	0.3997387
10846	Grin1	NM_001177656	0.9130499999999999	0.005964329999999997	Grin1	NM_001177656	0.9187540000000001	-0.06734017	Grin1	NM_001177656	0.49639152	-0.11	Grin1	NM_001177656	0.6685	-0.11502845
10847	Grin2a	ENSMUST00000115835	0.7039	0.20784167	Grin2a	NM_008170	0.73555	0.21789489	Grin2a	NM_008170	0.61605197	-0.11699999999999999	Grin2a	NM_008170	0.779	0.1060086
10848	Grin2b	NM_008171	0.8047500000000001	0.004428000000000029	Grin2b	NM_008171	0.831942	-0.11013552	Grin2b	NM_008171	0.29507661	-0.16	Grin2b	NM_008171	0.4205	-0.302962975
10849	Grin2c	NM_010350	0.7833	0.0005698299999999934	Grin2c	NM_010350	0.919119	-0.07914661	Grin2c	NM_010350	0.08398331	-0.43	Grin2c	NM_010350	0.6890000000000001	0.1538777
10850	Grin2d	NM_008172	0.9202	0.0936805	Grin2d	NM_008172	0.946478	0.06033724	Grin2d	NM_008172	0.19651911	-0.207	Grin2d	NM_008172	0.834	-0.13897885000000001
10851	Grin3a	ENSMUST00000076674	0.727	-0.20785033	Grin3a	NM_001033351	0.765545	-0.15739859	Grin3a	NM_001033351	0.15165157	-0.31	Grin3a	NM_001033351	0.11059999999999999	-0.41466336666666664
10852	Grin3b	NM_130455	0.5206	0.58608833	Grin3b	NM_130455	0.9356030000000001	-0.07420252	Grin3b	NM_130455	0.74530756	-0.0867	Grin3b	NM_130455	0.10800000000000001	-0.70795
10853	Grina	NM_023168	0.0829	1.72922233	Grina	NM_023168	0.18398	1.40669311	Grina	NM_023168	0.07416762	0.54	Grina	NM_023168	0.03875	1.35520135
10854	Grip1	NM_028736	0.6747	0.214647	Grip1	NM_001277292	0.9888469999999999	0.00929041	Grip1	NM_001277292	0.71858363	-0.0567	Grip1	NM_001277292	0.34450000000000003	-0.0023880000000000012
10855	Grip2	NM_001159507	0.9055	0.08101433	Grip2	NM_001159507	0.942783	0.06895573	Grip2	NM_001159507	0.15097732	-0.34299999999999997	Grip2	NM_001033353	0.106	0.7527959
10856	Gripap1	ENSMUST00000065932	0.399	-0.55526967	Gripap1	NM_001290455	0.708012	-0.25426551	Gripap1	NM_001290455	0.16011962	-0.38	Gripap1	NM_001290455	0.42	-0.3774875
10857	Grk1	NM_011881	0.9097	0.09555067	Grk1	NM_011881	0.6492479999999999	-0.30968629999999997	Grk1	NM_011881	0.20038903	-0.303	Grk1	NM_011881	0.748	0.1385935
10858	Grk4	NM_019497	0.9289	0.06489	Grk4	NM_001080743	0.30641399999999996	-0.44441356	Grk4	NM_001080743	0.34747523	-0.153	Grk4	NM_001080743	0.08184	-0.62832805
10859	Grk5	NM_018869	0.7055	0.99028567	Grk5	NM_018869	0.926162	0.07789561	Grk5	NM_018869	0.0063335	1.22	Grk5	NM_018869	0.0011139499999999998	3.0945757
10860	Grk6	NM_001038018	0.237	-0.80790067	Grk6	NM_001038018	0.574705	-0.59983844	Grk6	NM_001038018	0.91980202	-0.02	Grk6	NM_001038018	0.027453333333333333	-1.0391509333333333
10861	Grlf1	NM_172739	0.9116	0.13121533												
10862	Grm1	NM_001114333	0.7291	0.20347533	Grm1	NM_001114333	0.750666	0.06835566500000001	Grm1	NM_001114333	0.48869840499999995	0.028000000000000004	Grm1	NM_001114333	0.63	0.05168865
10863	Grm2	NM_001160353	0.7611	-0.20302533	Grm2	NM_001160353	0.957471	0.04680091	Grm2	NM_001160353	0.13588623	-0.4	Grm2	NM_001160353	0.9079999999999999	0.0472373
10864	Grm3	NM_181850	0.9844	0.02117933	Grm3	NM_181850	0.8354020000000001	-0.17733576	Grm3	NM_181850	0.65060276	-0.1	Grm3	NM_181850	0.7340000000000001	0.0823968
10865	Grm4	ENSMUST00000088073	0.6135	0.47537967	Grm4	NM_001013385	0.84559	0.12587535	Grm4	NM_001013385	0.5918621999999999	-0.0933	Grm4	NM_001013385	0.00856	-1.8090088
10866	Grm5	NM_001143834	0.9313	0.08578467	Grm5	NM_001081414	0.348828	-0.38761431	Grm5	NM_001081414	0.14771118	-0.257	Grm5	NM_001033224	0.61	0.1071069
10867	Grm6	NM_173372	0.96295	0.0437755	Grm6	NM_173372	0.971309	-0.03706986	Grm6	NM_173372	0.50636508	-0.177				
10868	Grm7	NM_177328	0.9158	0.088706835	Grm7	NM_177328	0.9296540000000001	0.05486177	Grm7	NM_177328	0.29133332	-0.22699999999999998	Grm7	NM_177328	0.38366666666666666	0.09396836666666668
10869	Grm8	ENSMUST00000115323	0.9765	0.03485133	Grm8	NM_008174	0.726172	-0.17835138	Grm8	NM_008174	0.80424329	-0.0467	Grm8	NM_008174	0.596	-0.1380073
10870	Grn	NM_008175	0.2149	2.897387	Grn	NM_008175	0.378244	0.98882304	Grn	NM_008175	0.00058038	2.49	Grn	NM_008175	0.2621266666666667	2.6233676666666663
10871	Grp	ENSMUST00000173985	0.6937	-0.211564	Grp	NM_175012	0.648572	-0.25899178	Grp	NM_175012	0.11740561	-0.27699999999999997	Grp	NM_175012	0.00107	3.5352049
10872	Grpel1	ENSMUST00000031099	0.9143	-0.10002967	Grpel1	NM_024478	0.985183	0.036284	Grpel1	NM_024478	0.111046	0.377	Grpel1	NM_024478	0.00404	1.4891805
